,Open,Volume,Market Cap,Close
928,-0.3893188318045273,-0.29475057985079695,-0.38015402533503506,-0.3931889012076334
929,-0.38875233536496306,-0.2950514492220211,-0.3796291259314807,-0.3945827275512055
930,-0.38992330235832046,-0.2936678545855758,-0.38063729998571044,-0.392925660396983
931,-0.39124877082208703,-0.2975417413912896,-0.3817802551587288,-0.3937322572398734
932,-0.39106623188685824,-0.30036155900327743,-0.38159267198965435,-0.3942351146858594
933,-0.39140912685890505,-0.30103463287716464,-0.3818672251168752,-0.39524757934220717
934,-0.3918251501994421,-0.30102938462810463,-0.38220632984646213,-0.3924936754769413
935,-0.3925475983231132,-0.2987555316281685,-0.382818949993542,-0.38423533876333155
936,-0.39149095650958066,-0.28578011493763233,-0.3818594255566624,-0.38242640191065697
937,-0.3869021043891511,-0.2886615317196874,-0.3777772109792261,-0.3826491441350534
938,-0.38369436596918,-0.2934404589785723,-0.3749169960448332,-0.37795468301178775
939,-0.3820403435354869,-0.29516294322028297,-0.3734284133953669,-0.3759196290525288
940,-0.3788086765895059,-0.29028014484392356,-0.3705449767170173,-0.38092457933707446
941,-0.3761649370188421,-0.28990848354078025,-0.3681777057838517,-0.38203829045905696
942,-0.3775135014785329,-0.2908963914923621,-0.36934225520215985,-0.3814105623721214
943,-0.3786319922206858,-0.2921159631292039,-0.3703019900502285,-0.38069171246611444
944,-0.3788911507796027,-0.2953961208014561,-0.37050315908721504,-0.37199464106808733
945,-0.37860500213242543,-0.29140593187784103,-0.37022172296367317,-0.3720520140652804
946,-0.3740210646250821,-0.2873066258845181,-0.36613230658508394,-0.36977059370631016
947,-0.3716756662389788,-0.28793060250329,-0.364024203257951,-0.3630140795662829
948,-0.3695192521823157,-0.2892654162725008,-0.3620829831021563,-0.36233910312871775
949,-0.3652077668594504,-0.28383889096752374,-0.3582292463836084,-0.3630410786237855
950,-0.36243847638071014,-0.28824604495296263,-0.35574106234184255,-0.35073625816697257
951,-0.3615222098819403,-0.2796229785267589,-0.35488917598036235,-0.3564533085931495
952,-0.35469933041621865,-0.2714919632989584,-0.3487983761921236,-0.35687516886662773
953,-0.35487528967819004,-0.28157639405310847,-0.3489188286277418,-0.3533551667447254
954,-0.35468711102302614,-0.2727352717786633,-0.34871810751154414,-0.3462206657996617
955,-0.35277715272752175,-0.27701154855802895,-0.34698449625034067,-0.34972716839281265
956,-0.3481811301060321,-0.2746361132284469,-0.34286285986141396,-0.34933905694121276
957,-0.34768056467808867,-0.28441117606539756,-0.3423799231438604,-0.3467943957715921
958,-0.3472427344204696,-0.2871337580923111,-0.3419539201872143,-0.34723313045600945
959,-0.3457501154001539,-0.29079034298315504,-0.34058843127139865,-0.35385802419071144
960,-0.3452029282874146,-0.28745213043157114,-0.3400640100750921,-0.35522485147678096
961,-0.34826419512393153,-0.28548151827644974,-0.34274959966280377,-0.35592345208966086
962,-0.35073721231542077,-0.289352472608646,-0.3449144119934377,-0.35395589577415837
963,-0.3521261142005513,-0.2919995855031241,-0.3461153593594055,-0.3497069190996857
964,-0.35171170220856707,-0.2914003706861401,-0.3457112152560597,-0.3494841768752892
965,-0.34948293860188095,-0.2944402277433472,-0.3436946487662903,-0.3624369747121647
966,-0.3482242068240116,-0.2817779296880476,-0.3425390163191308,-0.36056391509792135
967,-0.3543392477262747,-0.2869841591645226,-0.34794860988277565,-0.36074615873606397
968,-0.3561968103380022,-0.2903167505198074,-0.3495626773021319,-0.35713503479509034
969,-0.35733146827730194,-0.2915848187915767,-0.3505377370984707,-0.3592814598665476
970,-0.3559728060333465,-0.29307848310661283,-0.3492907527207502,-0.35794838140235635
971,-0.3565773571545673,-0.29400371295377475,-0.3497948596731671,-0.3566794256997339
